unit,segment,start_ms,harmonic,frequency_start_hz,frequency_end_hz,amplitude_start,amplitude_end,phase_rad,role
ㅔ-ㅆ,vowel_lead,0.0,22,9680.0,9680.0,0.0137961,0.0137961,4.50524572,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,23,10120.0,10120.0,0.01175222,0.01175222,4.25411455,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,24,10560.0,10560.0,0.01095934,0.01095934,4.68953867,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,25,11000.0,11000.0,0.00692023,0.00692023,1.57009138,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,26,11440.0,11440.0,0.00619653,0.00619653,5.99941761,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,27,11880.0,11880.0,0.00514323,0.00514323,4.05238459,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,28,12320.0,12320.0,0.00463361,0.00463361,2.63504413,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,29,12760.0,12760.0,0.00381741,0.00381741,2.46093071,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,30,13200.0,13200.0,0.00356247,0.00356247,1.85001592,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,31,13640.0,13640.0,0.00314939,0.00314939,3.04266944,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,32,14080.0,14080.0,0.0028578,0.0028578,5.8121238,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,33,14520.0,14520.0,0.00243502,0.00243502,4.99272648,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,34,14960.0,14960.0,0.00214486,0.00214486,0.30444737,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,35,15400.0,15400.0,0.00193036,0.00193036,2.07563204,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,36,15840.0,15840.0,0.00178524,0.00178524,5.00476081,clear_assertive_harmonic
ㅔ-ㅆ,vowel_lead,0.0,F1,610,610,0.058,0.058,1.21756501,clarity_formant_anchor
ㅔ-ㅆ,vowel_lead,0.0,F2,3200,3200,0.049,0.049,0.72139337,clarity_formant_anchor
ㅔ-ㅆ,vowel_lead,0.0,F3,4450,4450,0.031,0.031,4.07283097,clarity_formant_anchor
ㅔ-ㅆ,voicing_onset,52.874,1,440.0,440.0,0.67071663,0.69306737,1.82553461,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,2,880.0,880.0,0.22110785,0.26346575,1.24593877,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,3,1320.0,1320.0,0.10635431,0.11707056,3.75733743,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,4,1760.0,1760.0,0.15357916,0.11071163,3.15757359,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,5,2200.0,2200.0,0.83016578,0.10225839,1.564271,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,6,2640.0,2640.0,0.48892171,0.15852817,4.17135055,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,7,3080.0,3080.0,0.14841126,0.7868467,0.98639872,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,8,3520.0,3520.0,0.41918898,0.39875772,5.72220796,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,9,3960.0,3960.0,0.40936635,0.23601498,5.66275102,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,10,4400.0,4400.0,0.11653503,0.47708968,3.43944491,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,11,4840.0,4840.0,0.04954561,0.22507788,2.87843822,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,12,5280.0,5280.0,0.04344587,0.06213347,1.96765596,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,13,5720.0,5720.0,0.03609591,0.03998079,0.65208093,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,14,6160.0,6160.0,0.03357129,0.03700544,0.96849042,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,15,6600.0,6600.0,0.03022468,0.03331602,0.57272443,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,16,7040.0,7040.0,0.02872796,0.03166623,2.95357272,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,17,7480.0,7480.0,0.02071443,0.02283308,4.25760912,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,18,7920.0,7920.0,0.01887078,0.02080086,2.9156772,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,19,8360.0,8360.0,0.0174416,0.0192255,0.98801477,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,20,8800.0,8800.0,0.01607786,0.01772229,4.33879461,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,21,9240.0,9240.0,0.01342568,0.01479885,3.92631603,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,22,9680.0,9680.0,0.01240287,0.01367142,1.57094971,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,23,10120.0,10120.0,0.01033654,0.01139375,0.82940812,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,24,10560.0,10560.0,0.00982137,0.01082588,4.73240934,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,25,11000.0,11000.0,0.00620056,0.00683474,1.71974952,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,26,11440.0,11440.0,0.00563019,0.00620604,5.05049995,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,27,11880.0,11880.0,0.00457011,0.00503754,2.09790743,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,28,12320.0,12320.0,0.00402056,0.00443177,3.19101825,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,29,12760.0,12760.0,0.00339711,0.00374457,2.85184784,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,30,13200.0,13200.0,0.00315445,0.00347708,2.71769484,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,31,13640.0,13640.0,0.0028774,0.0031717,1.25175136,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,32,14080.0,14080.0,0.00263693,0.00290663,3.10683626,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,33,14520.0,14520.0,0.00225707,0.00248792,4.83278281,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,34,14960.0,14960.0,0.00192064,0.00211708,1.53749243,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,35,15400.0,15400.0,0.00174467,0.00192312,1.23984819,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,36,15840.0,15840.0,0.0015935,0.00175648,0.03437731,clear_assertive_harmonic
ㅔ-ㅆ,voicing_onset,52.874,F1,600,610,0.058,0.058,3.17092379,clarity_formant_anchor
ㅔ-ㅆ,voicing_onset,52.874,F2,2350,3200,0.049,0.049,6.17142518,clarity_formant_anchor
ㅔ-ㅆ,voicing_onset,52.874,F3,3750,4450,0.031,0.031,2.9168047,clarity_formant_anchor
ㅔ-ㅇ,vowel_lead,0.0,1,440.0,440.0,0.70464484,0.70464484,1.56138742,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,2,880.0,880.0,0.27018489,0.27018489,1.64435819,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,3,1320.0,1320.0,0.11746244,0.11746244,1.78564633,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,4,1760.0,1760.0,0.11198888,0.11198888,1.43639513,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,5,2200.0,2200.0,0.10197765,0.10197765,0.73078317,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,6,2640.0,2640.0,0.15509125,0.15509125,0.85788929,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,7,3080.0,3080.0,0.78687587,0.78687587,2.36088013,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,8,3520.0,3520.0,0.3935653,0.3935653,5.02659442,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,9,3960.0,3960.0,0.23851649,0.23851649,4.80821646,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,10,4400.0,4400.0,0.47220878,0.47220878,4.71120255,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,11,4840.0,4840.0,0.22354054,0.22354054,1.45668368,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,12,5280.0,5280.0,0.06281603,0.06281603,3.17255203,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,13,5720.0,5720.0,0.04031095,0.04031095,0.84860526,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,14,6160.0,6160.0,0.03680189,0.03680189,5.88817643,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,15,6600.0,6600.0,0.03250554,0.03250554,6.01114129,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,16,7040.0,7040.0,0.03119765,0.03119765,0.21307031,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,17,7480.0,7480.0,0.02302393,0.02302393,1.22384069,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,18,7920.0,7920.0,0.02082516,0.02082516,6.06708034,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,19,8360.0,8360.0,0.01921123,0.01921123,2.67340125,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,20,8800.0,8800.0,0.01799047,0.01799047,4.4998558,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,21,9240.0,9240.0,0.01502932,0.01502932,3.848012,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,22,9680.0,9680.0,0.01344247,0.01344247,1.13190763,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,23,10120.0,10120.0,0.0112831,0.0112831,3.01827161,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,24,10560.0,10560.0,0.01090083,0.01090083,0.74175953,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,25,11000.0,11000.0,0.0068471,0.0068471,2.23585475,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,26,11440.0,11440.0,0.00611683,0.00611683,4.09919008,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,27,11880.0,11880.0,0.00511545,0.00511545,2.70457914,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,28,12320.0,12320.0,0.00459798,0.00459798,2.48432684,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,29,12760.0,12760.0,0.00379791,0.00379791,2.48071011,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,30,13200.0,13200.0,0.00355225,0.00355225,0.27561413,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,31,13640.0,13640.0,0.00320585,0.00320585,1.78056026,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,32,14080.0,14080.0,0.0028388,0.0028388,6.07751163,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,33,14520.0,14520.0,0.00244578,0.00244578,2.34096769,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,34,14960.0,14960.0,0.0021066,0.0021066,3.22780815,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,35,15400.0,15400.0,0.00189032,0.00189032,2.06719526,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,36,15840.0,15840.0,0.0017598,0.0017598,1.03237544,clear_assertive_harmonic
ㅔ-ㅇ,vowel_lead,0.0,F1,610,610,0.058,0.058,0.16852295,clarity_formant_anchor
ㅔ-ㅇ,vowel_lead,0.0,F2,3200,3200,0.049,0.049,0.27896148,clarity_formant_anchor
ㅔ-ㅇ,vowel_lead,0.0,F3,4450,4450,0.031,0.031,3.78377306,clarity_formant_anchor
ㅔ-ㅇ,soft_onset,0.0,1,440.0,440.0,0.6753871,0.69789348,0.82336657,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,2,880.0,880.0,0.22267069,0.26532799,5.8658782,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,3,1320.0,1320.0,0.10965225,0.1207008,1.02280637,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,4,1760.0,1760.0,0.1523287,0.1098102,4.47074301,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,5,2200.0,2200.0,0.83310078,0.10261992,4.89836747,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,6,2640.0,2640.0,0.4859235,0.15755603,0.89852595,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,7,3080.0,3080.0,0.14509118,0.76924431,1.55878038,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,8,3520.0,3520.0,0.41733885,0.39699776,3.1108152,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,9,3960.0,3960.0,0.41436964,0.23889956,2.88673574,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,10,4400.0,4400.0,0.11457852,0.46907979,4.99920913,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,11,4840.0,4840.0,0.04915675,0.22331136,5.29658703,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,12,5280.0,5280.0,0.04357313,0.06231548,3.04435363,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,13,5720.0,5720.0,0.03608716,0.03997109,3.45736494,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,14,6160.0,6160.0,0.03355294,0.03698522,1.04858154,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,15,6600.0,6600.0,0.03000012,0.0330685,2.49199733,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,16,7040.0,7040.0,0.02864353,0.03157316,4.17745849,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,17,7480.0,7480.0,0.02099895,0.0231467,0.81680771,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,18,7920.0,7920.0,0.0193036,0.02127795,3.35528239,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,19,8360.0,8360.0,0.01784366,0.01966869,4.36054406,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,20,8800.0,8800.0,0.016817,0.01853702,0.38016583,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,21,9240.0,9240.0,0.01359918,0.01499009,2.33148955,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,22,9680.0,9680.0,0.01237748,0.01364343,5.51405905,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,23,10120.0,10120.0,0.01052426,0.01160067,2.92987335,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,24,10560.0,10560.0,0.01011365,0.01114806,3.29445835,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,25,11000.0,11000.0,0.00617749,0.00680932,1.40372683,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,26,11440.0,11440.0,0.00573029,0.00631638,3.82045059,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,27,11880.0,11880.0,0.00461923,0.00509168,4.61122794,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,28,12320.0,12320.0,0.00414145,0.00456503,3.21026802,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,29,12760.0,12760.0,0.00345556,0.00380899,1.2295445,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,30,13200.0,13200.0,0.00314303,0.0034645,4.60679375,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,31,13640.0,13640.0,0.00285208,0.00314379,4.25304056,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,32,14080.0,14080.0,0.00262395,0.00289232,4.63338825,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,33,14520.0,14520.0,0.00223419,0.0024627,2.72941311,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,34,14960.0,14960.0,0.0019205,0.00211693,0.69072025,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,35,15400.0,15400.0,0.00173238,0.00190957,0.88165206,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,36,15840.0,15840.0,0.00163198,0.0017989,0.97022538,clear_assertive_harmonic
ㅔ-ㅇ,soft_onset,0.0,F1,600,610,0.058,0.058,5.82485428,clarity_formant_anchor
ㅔ-ㅇ,soft_onset,0.0,F2,2350,3200,0.049,0.049,0.69098632,clarity_formant_anchor
ㅔ-ㅇ,soft_onset,0.0,F3,3750,4450,0.031,0.031,4.84445078,clarity_formant_anchor
ㅔ-ㅈ,vowel_lead,0.0,1,440.0,440.0,0.70309029,0.70309029,1.66991623,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,2,880.0,880.0,0.26422628,0.26422628,5.31218527,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,3,1320.0,1320.0,0.118818,0.118818,4.80257726,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,4,1760.0,1760.0,0.11246643,0.11246643,1.91980405,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,5,2200.0,2200.0,0.10177542,0.10177542,2.62596493,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,6,2640.0,2640.0,0.15847944,0.15847944,2.95966625,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,7,3080.0,3080.0,0.79319228,0.79319228,4.05586453,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,8,3520.0,3520.0,0.40643635,0.40643635,0.18667618,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,9,3960.0,3960.0,0.23809504,0.23809504,0.76257877,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,10,4400.0,4400.0,0.46973719,0.46973719,1.0004229,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,11,4840.0,4840.0,0.22388732,0.22388732,4.43800834,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,12,5280.0,5280.0,0.06318189,0.06318189,5.62831897,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,13,5720.0,5720.0,0.04034959,0.04034959,6.20694968,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,14,6160.0,6160.0,0.03717126,0.03717126,1.65972356,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,15,6600.0,6600.0,0.03217551,0.03217551,3.50242428,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,16,7040.0,7040.0,0.03156568,0.03156568,0.09000368,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,17,7480.0,7480.0,0.02313315,0.02313315,4.60512646,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,18,7920.0,7920.0,0.02134042,0.02134042,0.84165952,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,19,8360.0,8360.0,0.0190726,0.0190726,2.12872722,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,20,8800.0,8800.0,0.01792808,0.01792808,3.31065793,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,21,9240.0,9240.0,0.01461396,0.01461396,5.75872279,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,22,9680.0,9680.0,0.01351005,0.01351005,4.92743939,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,23,10120.0,10120.0,0.01144089,0.01144089,2.68459852,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,24,10560.0,10560.0,0.01085344,0.01085344,5.65247163,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,25,11000.0,11000.0,0.00670919,0.00670919,5.54825314,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,26,11440.0,11440.0,0.00614218,0.00614218,0.07558166,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,27,11880.0,11880.0,0.00512052,0.00512052,1.64698331,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,28,12320.0,12320.0,0.00453305,0.00453305,0.40054866,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,29,12760.0,12760.0,0.00383606,0.00383606,4.73402643,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,30,13200.0,13200.0,0.0035312,0.0035312,2.14379854,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,31,13640.0,13640.0,0.00317382,0.00317382,1.06969553,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,32,14080.0,14080.0,0.00282265,0.00282265,5.39021617,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,33,14520.0,14520.0,0.00243112,0.00243112,5.82832869,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,34,14960.0,14960.0,0.00211592,0.00211592,0.79973269,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,35,15400.0,15400.0,0.00191013,0.00191013,0.61132214,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,36,15840.0,15840.0,0.00173608,0.00173608,2.91015858,clear_assertive_harmonic
ㅔ-ㅈ,vowel_lead,0.0,F1,610,610,0.058,0.058,5.80644611,clarity_formant_anchor
ㅔ-ㅈ,vowel_lead,0.0,F2,3200,3200,0.049,0.049,2.14639276,clarity_formant_anchor
ㅔ-ㅈ,vowel_lead,0.0,F3,4450,4450,0.031,0.031,5.49343049,clarity_formant_anchor
ㅔ-ㅈ,voicing_onset,47.75,1,440.0,440.0,0.67922024,0.70185435,5.3156215,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,2,880.0,880.0,0.21736093,0.25900103,2.89666494,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,3,1320.0,1320.0,0.10880149,0.11976432,0.12428078,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,4,1760.0,1760.0,0.15657589,0.11287191,4.58151863,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,5,2200.0,2200.0,0.84757829,0.10440323,1.88252588,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,6,2640.0,2640.0,0.48335247,0.15672239,3.22498974,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,7,3080.0,3080.0,0.14959591,0.79312747,1.4317528,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,8,3520.0,3520.0,0.41682763,0.39651145,0.81960248,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,9,3960.0,3960.0,0.41714091,0.2404973,4.44330289,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,10,4400.0,4400.0,0.11313141,0.46315538,1.36427391,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,11,4840.0,4840.0,0.04918461,0.22343793,5.44606828,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,12,5280.0,5280.0,0.04307066,0.06159688,4.75775386,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,13,5720.0,5720.0,0.03676649,0.04072353,0.68804056,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,14,6160.0,6160.0,0.03412418,0.0376149,3.96536724,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,15,6600.0,6600.0,0.02983344,0.03288477,1.67077217,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,16,7040.0,7040.0,0.02853203,0.03145026,0.84916907,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,17,7480.0,7480.0,0.02123227,0.02340389,0.32073133,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,18,7920.0,7920.0,0.01918823,0.02115078,0.4219416,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,19,8360.0,8360.0,0.01751306,0.01930428,0.96236132,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,20,8800.0,8800.0,0.01640167,0.01807922,2.50167431,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,21,9240.0,9240.0,0.01342335,0.01479627,6.12800003,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,22,9680.0,9680.0,0.01232026,0.01358036,3.66988999,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,23,10120.0,10120.0,0.01048515,0.01155756,6.19052196,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,24,10560.0,10560.0,0.0101009,0.01113401,4.08124555,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,25,11000.0,11000.0,0.00630837,0.00695358,6.12498205,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,26,11440.0,11440.0,0.00562792,0.00620353,0.87055839,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,27,11880.0,11880.0,0.00468207,0.00516095,5.94578823,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,28,12320.0,12320.0,0.00415326,0.00457805,4.68228571,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,29,12760.0,12760.0,0.00341575,0.00376511,1.42022447,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,30,13200.0,13200.0,0.00319496,0.00352174,4.05554219,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,31,13640.0,13640.0,0.00289743,0.00319377,0.20282373,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,32,14080.0,14080.0,0.00266055,0.00293267,2.62504446,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,33,14520.0,14520.0,0.00220549,0.00243106,4.73888878,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,34,14960.0,14960.0,0.0019434,0.00214216,1.22174582,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,35,15400.0,15400.0,0.00173773,0.00191546,5.46246976,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,36,15840.0,15840.0,0.0016101,0.00177478,5.99530433,clear_assertive_harmonic
ㅔ-ㅈ,voicing_onset,47.75,F1,600,610,0.058,0.058,2.97274776,clarity_formant_anchor
ㅔ-ㅈ,voicing_onset,47.75,F2,2350,3200,0.049,0.049,1.22959272,clarity_formant_anchor
ㅔ-ㅈ,voicing_onset,47.75,F3,3750,4450,0.031,0.031,5.34524231,clarity_formant_anchor
ㅔ-ㅉ,vowel_lead,0.0,1,440.0,440.0,0.68971813,0.68971813,1.09817027,clear_assertive_harmonic
ㅔ-ㅉ,vowel_lead,0.0,2,880.0,880.0,0.26568323,0.26568323,3.03656303,clear_assertive_harmonic
ㅔ-ㅉ,vowel_lead,0.0,3,1320.0,1320.0,0.11987914,0.11987914,2.3413681,clear_assertive_harmonic
ㅔ-ㅉ,vowel_lead,0.0,4,1760.0,1760.0,0.11168207,0.11168207,4.86630464,clear_assertive_harmonic
